program,cores,problem_size,trial,execution_time
for_parallel_transpose,32,1760,7, 0.9132152423
task_parallel_transpose,32,1760,7, 1.0723240525
for_parallel,4,1760,8, 15.7055948451
task_parallel,4,1760,8, 14.3120567948
for_parallel_transpose,4,1760,8, 6.3030900657
task_parallel_transpose,4,1760,8, 6.4744218737
for_parallel,8,1760,8, 7.9735126421
task_parallel,8,1760,8, 8.3223659322
for_parallel_transpose,8,1760,8, 3.2310458943
task_parallel_transpose,8,1760,8, 3.3672779053
for_parallel,16,1760,8, 4.1395743266
task_parallel,16,1760,8, 4.1153070405
for_parallel_transpose,16,1760,8, 1.7029273733
